source,target,weight,roiInfo
1666561406,1049247113,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1168915489,82,"{""LX(R)"": {""pre"": 77, ""post"": 77}, ""LAL(R)"": {""pre"": 77, ""post"": 77}, ""LAL(-GA)(R)"": {""pre"": 77, ""post"": 77}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""WED(R)"": {""pre"": 1, ""post"": 1}, ""VMNP"": {""pre"": 4, ""post"": 4}, ""VES(R)"": {""pre"": 4, ""post"": 4}}"
1666561406,1201296549,11,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1232038141,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1262360335,192,"{""LX(R)"": {""pre"": 181, ""post"": 181}, ""LAL(R)"": {""pre"": 181, ""post"": 181}, ""LAL(-GA)(R)"": {""pre"": 181, ""post"": 181}, ""VMNP"": {""pre"": 7, ""post"": 7}, ""VES(R)"": {""pre"": 6, ""post"": 6}, ""VLNP(R)"": {""pre"": 4, ""post"": 4}, ""WED(R)"": {""pre"": 4, ""post"": 4}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1268568859,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1666561406,1325133618,10,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""WED(R)"": {""pre"": 1, ""post"": 1}, ""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1326264840,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1419266727,5,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1437682098,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1448575109,90,"{""LX(R)"": {""pre"": 89, ""post"": 89}, ""LAL(R)"": {""pre"": 89, ""post"": 89}, ""LAL(-GA)(R)"": {""pre"": 89, ""post"": 89}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""EPA(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1465630554,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1479626494,39,"{""LX(R)"": {""pre"": 39, ""post"": 39}, ""LAL(R)"": {""pre"": 39, ""post"": 39}, ""LAL(-GA)(R)"": {""pre"": 39, ""post"": 39}}"
1666561406,1510648834,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1666561406,1513363614,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
1666561406,1541359136,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1666561406,1542024630,39,"{""LX(R)"": {""pre"": 34, ""post"": 34}, ""LAL(R)"": {""pre"": 34, ""post"": 34}, ""LAL(-GA)(R)"": {""pre"": 34, ""post"": 34}, ""VMNP"": {""pre"": 4, ""post"": 4}, ""VES(R)"": {""pre"": 4, ""post"": 4}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""WED(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1542033633,84,"{""LX(R)"": {""pre"": 84, ""post"": 84}, ""LAL(R)"": {""pre"": 84, ""post"": 84}, ""LAL(-GA)(R)"": {""pre"": 84, ""post"": 84}}"
1666561406,1543138040,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1666561406,1572390197,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1572744091,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1666561406,1574164489,6,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""WED(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1600489166,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1666561406,1603757560,12,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}, ""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""WED(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1605181883,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1666561406,1634140884,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1666561406,1635833170,9,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1637171546,82,"{""LX(R)"": {""pre"": 73, ""post"": 72}, ""LAL(R)"": {""pre"": 73, ""post"": 72}, ""LAL(-GA)(R)"": {""pre"": 73, ""post"": 72}, ""VMNP"": {""pre"": 6, ""post"": 7}, ""VES(R)"": {""pre"": 4, ""post"": 5}, ""IPS(R)"": {""pre"": 2, ""post"": 2}, ""VLNP(R)"": {""pre"": 3, ""post"": 3}, ""WED(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1637870763,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1666561406,1667865817,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1667886676,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1666561406,1669255212,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1698905428,10,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}, ""VLNP(R)"": {""pre"": 1, ""post"": 1}, ""WED(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1728942250,20,"{""LX(R)"": {""pre"": 20, ""post"": 20}, ""LAL(R)"": {""pre"": 20, ""post"": 20}, ""LAL(-GA)(R)"": {""pre"": 20, ""post"": 20}}"
1666561406,1755860078,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1666561406,1759649309,4,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,1816573829,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,1820005073,139,"{""LX(R)"": {""pre"": 135, ""post"": 135}, ""LAL(R)"": {""pre"": 135, ""post"": 135}, ""LAL(-GA)(R)"": {""pre"": 135, ""post"": 135}, ""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""WED(R)"": {""pre"": 2, ""post"": 2}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""VES(R)"": {""pre"": 2, ""post"": 2}}"
1666561406,2097928626,4,"{""VLNP(R)"": {""pre"": 2, ""post"": 2}, ""WED(R)"": {""pre"": 2, ""post"": 2}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}, ""LX(R)"": {""pre"": 1, ""post"": 1}, ""LAL(R)"": {""pre"": 1, ""post"": 1}, ""LAL(-GA)(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,5813047453,7,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}, ""VMNP"": {""pre"": 2, ""post"": 2}, ""VES(R)"": {""pre"": 2, ""post"": 2}}"
1666561406,5813054857,35,"{""LX(R)"": {""pre"": 27, ""post"": 27}, ""LAL(R)"": {""pre"": 27, ""post"": 27}, ""LAL(-GA)(R)"": {""pre"": 27, ""post"": 27}, ""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}, ""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""WED(R)"": {""pre"": 5, ""post"": 5}}"
1666561406,5813069496,5,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}, ""VMNP"": {""pre"": 1, ""post"": 1}, ""VES(R)"": {""pre"": 1, ""post"": 1}}"
1666561406,5813075030,38,"{""LX(R)"": {""pre"": 30, ""post"": 30}, ""LAL(R)"": {""pre"": 30, ""post"": 30}, ""LAL(-GA)(R)"": {""pre"": 30, ""post"": 30}, ""VLNP(R)"": {""pre"": 5, ""post"": 5}, ""WED(R)"": {""pre"": 5, ""post"": 5}, ""VMNP"": {""pre"": 3, ""post"": 3}, ""VES(R)"": {""pre"": 3, ""post"": 3}}"
1666561406,5901221584,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,644788121,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1667865817,669649730,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,703050435,19,"{""LX(R)"": {""pre"": 19, ""post"": 19}, ""LAL(R)"": {""pre"": 19, ""post"": 19}, ""LAL(-GA)(R)"": {""pre"": 19, ""post"": 19}}"
1667865817,730006122,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1667865817,734089294,14,"{""LX(R)"": {""pre"": 14, ""post"": 14}, ""LAL(R)"": {""pre"": 14, ""post"": 14}, ""LAL(-GA)(R)"": {""pre"": 14, ""post"": 14}}"
1667865817,797216807,16,"{""LX(R)"": {""pre"": 16, ""post"": 16}, ""LAL(R)"": {""pre"": 16, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 16}}"
1667865817,824128501,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1667865817,825822254,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1667865817,830034406,19,"{""LX(R)"": {""pre"": 19, ""post"": 19}, ""LAL(R)"": {""pre"": 19, ""post"": 19}, ""LAL(-GA)(R)"": {""pre"": 19, ""post"": 19}}"
1667865817,862010850,11,"{""LX(R)"": {""pre"": 11, ""post"": 11}, ""LAL(R)"": {""pre"": 11, ""post"": 11}, ""LAL(-GA)(R)"": {""pre"": 11, ""post"": 11}}"
1667865817,925241334,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,926454306,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1667865817,951670988,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,984440810,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,985826737,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1667865817,1015458774,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1667865817,1016506999,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1667865817,1076159832,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,1139265826,25,"{""LX(R)"": {""pre"": 25, ""post"": 25}, ""LAL(R)"": {""pre"": 25, ""post"": 25}, ""LAL(-GA)(R)"": {""pre"": 25, ""post"": 25}}"
1667865817,1140249804,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,1230933109,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1667865817,1231044615,31,"{""LX(R)"": {""pre"": 31, ""post"": 31}, ""LAL(R)"": {""pre"": 31, ""post"": 31}, ""LAL(-GA)(R)"": {""pre"": 31, ""post"": 31}}"
1667865817,1262360335,38,"{""LX(R)"": {""pre"": 38, ""post"": 38}, ""LAL(R)"": {""pre"": 38, ""post"": 38}, ""LAL(-GA)(R)"": {""pre"": 38, ""post"": 38}}"
1667865817,1294077075,20,"{""LX(R)"": {""pre"": 20, ""post"": 20}, ""LAL(R)"": {""pre"": 20, ""post"": 20}, ""LAL(-GA)(R)"": {""pre"": 20, ""post"": 20}}"
1667865817,1300276335,4,"{""LX(R)"": {""pre"": 4, ""post"": 4}, ""LAL(R)"": {""pre"": 4, ""post"": 4}, ""LAL(-GA)(R)"": {""pre"": 4, ""post"": 4}}"
1667865817,1326264840,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,1386854176,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1667865817,1417889456,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,1419909152,37,"{""LX(R)"": {""pre"": 37, ""post"": 37}, ""LAL(R)"": {""pre"": 37, ""post"": 37}, ""LAL(-GA)(R)"": {""pre"": 37, ""post"": 37}}"
1667865817,1448575109,28,"{""LX(R)"": {""pre"": 28, ""post"": 28}, ""LAL(R)"": {""pre"": 28, ""post"": 28}, ""LAL(-GA)(R)"": {""pre"": 28, ""post"": 28}}"
1667865817,1448929233,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,1450318227,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1667865817,1479623035,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,1479626494,23,"{""LX(R)"": {""pre"": 23, ""post"": 23}, ""LAL(R)"": {""pre"": 23, ""post"": 23}, ""LAL(-GA)(R)"": {""pre"": 23, ""post"": 23}}"
1667865817,1481996688,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
1667865817,1508956088,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1667865817,1510662269,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1667865817,1511032500,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1667865817,1511645270,54,"{""LX(R)"": {""pre"": 54, ""post"": 54}, ""LAL(R)"": {""pre"": 54, ""post"": 54}, ""LAL(-GA)(R)"": {""pre"": 54, ""post"": 54}}"
1667865817,1513363614,89,"{""LX(R)"": {""pre"": 89, ""post"": 89}, ""LAL(R)"": {""pre"": 89, ""post"": 89}, ""LAL(-GA)(R)"": {""pre"": 89, ""post"": 89}}"
1667865817,1541359136,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,1542024630,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,1542033633,99,"{""LX(R)"": {""pre"": 99, ""post"": 99}, ""LAL(R)"": {""pre"": 99, ""post"": 99}, ""LAL(-GA)(R)"": {""pre"": 99, ""post"": 99}}"
1667865817,1572390197,16,"{""LX(R)"": {""pre"": 16, ""post"": 16}, ""LAL(R)"": {""pre"": 16, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 16}}"
1667865817,1572744091,82,"{""LX(R)"": {""pre"": 82, ""post"": 82}, ""LAL(R)"": {""pre"": 82, ""post"": 82}, ""LAL(-GA)(R)"": {""pre"": 82, ""post"": 82}}"
1667865817,1598663076,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,1603757560,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,1634805202,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1667865817,1637844473,12,"{""LX(R)"": {""pre"": 12, ""post"": 12}, ""LAL(R)"": {""pre"": 12, ""post"": 12}, ""LAL(-GA)(R)"": {""pre"": 12, ""post"": 12}}"
1667865817,1666492660,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,1693798741,8,"{""LX(R)"": {""pre"": 8, ""post"": 8}, ""LAL(R)"": {""pre"": 8, ""post"": 8}, ""LAL(-GA)(R)"": {""pre"": 8, ""post"": 8}}"
1667865817,1724823418,13,"{""LX(R)"": {""pre"": 13, ""post"": 13}, ""LAL(R)"": {""pre"": 13, ""post"": 13}, ""LAL(-GA)(R)"": {""pre"": 13, ""post"": 13}}"
1667865817,1728942250,21,"{""LX(R)"": {""pre"": 21, ""post"": 21}, ""LAL(R)"": {""pre"": 21, ""post"": 21}, ""LAL(-GA)(R)"": {""pre"": 21, ""post"": 21}}"
1667865817,1729602536,26,"{""LX(R)"": {""pre"": 26, ""post"": 26}, ""LAL(R)"": {""pre"": 26, ""post"": 26}, ""LAL(-GA)(R)"": {""pre"": 26, ""post"": 26}}"
1667865817,1759649309,33,"{""LX(R)"": {""pre"": 33, ""post"": 33}, ""LAL(R)"": {""pre"": 33, ""post"": 33}, ""LAL(-GA)(R)"": {""pre"": 33, ""post"": 33}}"
1667865817,1760318324,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,1788983330,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1667865817,1791353247,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
1667865817,5813022792,7,"{""LX(R)"": {""pre"": 7, ""post"": 7}, ""LAL(R)"": {""pre"": 7, ""post"": 7}, ""LAL(-GA)(R)"": {""pre"": 7, ""post"": 7}}"
1667865817,5813043629,17,"{""LX(R)"": {""pre"": 17, ""post"": 17}, ""LAL(R)"": {""pre"": 17, ""post"": 17}, ""LAL(-GA)(R)"": {""pre"": 17, ""post"": 17}}"
1667865817,5813047453,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
1667865817,5813049870,51,"{""LX(R)"": {""pre"": 51, ""post"": 51}, ""LAL(R)"": {""pre"": 51, ""post"": 51}, ""LAL(-GA)(R)"": {""pre"": 51, ""post"": 51}}"
1667865817,5813054857,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,5813069496,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1667865817,5813075030,11,"{""LX(R)"": {""pre"": 11, ""post"": 11}, ""LAL(R)"": {""pre"": 11, ""post"": 11}, ""LAL(-GA)(R)"": {""pre"": 11, ""post"": 11}}"
1667865817,5813079192,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667865817,5813090253,41,"{""LX(R)"": {""pre"": 41, ""post"": 41}, ""LAL(R)"": {""pre"": 41, ""post"": 41}, ""LAL(-GA)(R)"": {""pre"": 41, ""post"": 41}}"
1667865817,5901221584,10,"{""LX(R)"": {""pre"": 10, ""post"": 10}, ""LAL(R)"": {""pre"": 10, ""post"": 10}, ""LAL(-GA)(R)"": {""pre"": 10, ""post"": 10}}"
1667865817,5901222244,59,"{""LX(R)"": {""pre"": 59, ""post"": 59}, ""LAL(R)"": {""pre"": 59, ""post"": 59}, ""LAL(-GA)(R)"": {""pre"": 59, ""post"": 59}}"
1667869567,1139265826,50,"{""LX(R)"": {""pre"": 50, ""post"": 50}, ""LAL(R)"": {""pre"": 50, ""post"": 50}, ""LAL(-GA)(R)"": {""pre"": 50, ""post"": 50}}"
1667869567,1572390197,9,"{""LX(R)"": {""pre"": 9, ""post"": 9}, ""LAL(R)"": {""pre"": 9, ""post"": 9}, ""LAL(-GA)(R)"": {""pre"": 9, ""post"": 9}}"
1667869567,1572744091,30,"{""LX(R)"": {""pre"": 30, ""post"": 30}, ""LAL(R)"": {""pre"": 30, ""post"": 30}, ""LAL(-GA)(R)"": {""pre"": 30, ""post"": 30}}"
1667869567,1637171546,16,"{""LX(R)"": {""pre"": 16, ""post"": 16}, ""LAL(R)"": {""pre"": 16, ""post"": 16}, ""LAL(-GA)(R)"": {""pre"": 16, ""post"": 16}}"
1667869567,1667865817,6,"{""LX(R)"": {""pre"": 6, ""post"": 6}, ""LAL(R)"": {""pre"": 6, ""post"": 6}, ""LAL(-GA)(R)"": {""pre"": 6, ""post"": 6}}"
1667869567,1667886676,3,"{""LX(R)"": {""pre"": 3, ""post"": 3}, ""LAL(R)"": {""pre"": 3, ""post"": 3}, ""LAL(-GA)(R)"": {""pre"": 3, ""post"": 3}}"
1667869567,5813022026,5,"{""LX(R)"": {""pre"": 5, ""post"": 5}, ""LAL(R)"": {""pre"": 5, ""post"": 5}, ""LAL(-GA)(R)"": {""pre"": 5, ""post"": 5}}"
